"","w1","w2","w3","N"
"959","pperiod","it's","my",2
"960","it's","my","fault",2
"961","my","fault","pperiod",2
"962","want","to","come",2
"963","you","and","your",2
"964","sstart","sstart","guess",2
"965","pperiod","wow","ccomma",2
"966","wow","ccomma","i",2
"967","sstart","it","was",2
"968","it","was","nice",2
"969","was","nice","meeting",2
"970","ccomma","you","can",2
"971","can","do","it",2
"972","ccomma","boy","pperiod",2
"973","katara","pperiod","hey",2
"974","pperiod","hey","sokka",2
"975","hey","sokka","pperiod",2
"976","for","me","qquestion",2
"977","you're","just","a",2
"978","sstart","if","i",2
"979","with","you","ccomma",2
"980","be","okay","pperiod",2
"981","take","care","of",2
"982","i","get","back",2
"983","ppause","i","guess",2
"984","before","pperiod","i",2
"985","pperiod","i","bet",2
"986","i","bet","i",2
"987","bet","i","can",2
"988","sstart","you","haven't",2
"989","you","haven't","seen",2
"990","anyway","eexclamation","eend",2
"991","sstart","my","staff",2
"992","my","staff","eexclamation",2
"993","staff","eexclamation","eend",2
"994","know","pperiod","i",2
"995","pperiod","i","just",2
"996","wanted","to","be",2
"997","to","be","pperiod",2
"998","how","am","i",2
"999","am","i","going",2
"1000","i","going","to",2
"1001","sstart","that's","what",2
"1002","that's","what","the",2
"1003","the","monks","told",2
"1004","monks","told","me",2
"1005","here","we'll","ride",2
"1006","we'll","ride","the",2
"1007","over","here","we'll",2
"1008","pperiod","they","don't",2
"1009","katara","pperiod","the",2
"1010","the","air","temple",2
"1011","one","of","the",2
"1012","sstart","that's","why",2
"1013","sstart","sstart","wake",2
"1014","sstart","wake","up",2
"1015","great","eexclamation","you're",2
"1016","pperiod","let's","go",2
"1017","ccomma","that","was",2
"1018","used","it","to",2
"1019","last","night","pperiod",2
"1020","'em","qquestion","eend",2
"1021","them","all","pperiod",2
"1022","pperiod","the","only",2
"1023","a","flying","bison",2
"1024","flying","bison","ccomma",2
"1025","the","southern","air",2
"1026","southern","air","temple",2
"1027","home","pperiod","eend",2
"1028","sstart","this","place",2
"1029","a","bunch","of",2
"1030","sstart","hey","guys",2
"1031","guys","eexclamation","eend",2
"1032","i","want","you",2
"1033","somebody","pperiod","eend",2
"1034","sstart","sstart","hmm",2
"1035","sstart","hmm","ppause",2
"1036","sstart","this","whole",2
"1037","sstart","the","air",2
"1038","in","the","iceberg",2
"1039","hello","qquestion","anyone",2
"1040","qquestion","anyone","home",2
"1041","anyone","home","qquestion",2
"1042","home","qquestion","eend",2
"1043","roku","ccomma","the",2
"1044","to","be","my",2
"1045","anymore","pperiod","eend",2
"1046","sstart","sstart","firebenders",2
"1047","sstart","sstart","gyatso",2
"1048","sstart","but","you",2
"1049","but","you","were",2
"1050","you","were","right",2
"1051","ccomma","too","pperiod",2
"1052","supposed","to","help",2
"1053","to","him","qquestion",2
"1054","looks","like","you",2
"1055","ccomma","and","appa",2
"1056","katara","ccomma","sokka",2
"1057","i","know","it's",2
"1058","hey","katara","eexclamation",2
"1059","check","out","this",2
"1060","trick","eexclamation","eend",2
"1061","sstart","you","didn't",2
"1062","look","pperiod","eend",2
"1063","it","now","pperiod",2
"1064","ccomma","aren't","you",2
"1065","aren't","you","boy",2
"1066","you","boy","qquestion",2
"1067","sstart","look","eexclamation",2
"1068","elephant","koi","pperiod",2
"1069","watch","me","eexclamation",2
"1070","sstart","sstart","aww",2
"1071","sstart","aww","ccomma",2
"1072","qquestion","i","know",2
"1073","check","this","out",2
"1074","this","out","eexclamation",2
"1075","out","eexclamation","eend",2
"1076","sstart","sstart","mmm",2
"1077","you've","got","to",2
"1078","got","to","try",2
"1079","what's","your","problem",2
"1080","your","problem","qquestion",2
"1081","so","angry","about",2
"1082","did","you","see",2
"1083","that","pperiod","i'm",2
"1084","pperiod","i'm","just",2
"1085","i'm","just","a",2
"1086","me","in","a",2
"1087","for","a","second",2
"1088","a","second","ccomma",2
"1089","with","us","qquestion",2
"1090","it","ccomma","but",2
"1091","there's","something","i",2
"1092","you","just","don't",2
"1093","sstart","it","is",2
"1094","i","understand","pperiod",2
"1095","well","ccomma","i'm",2
"1096","now","pperiod","it's",2
"1097","sstart","you're","not",2
"1098","sstart","i","will",2
"1099","i","will","pperiod",2
"1100","will","pperiod","eend",2
"1101","it's","great","pperiod",2
"1102","sstart","sstart","fine",2
"1103","sstart","fine","eexclamation",2
"1104","fine","eexclamation","eend",2
"1105","you","going","qquestion",2
"1106","sstart","sstart","me",2
"1107","me","too","pperiod",2
"1108","sstart","sstart","on",2
"1109","look","what","i",2
"1110","pperiod","these","people",2
"1111","pperiod","that","was",2
"1112","used","to","always",2
"1113","to","visit","my",2
"1114","visit","my","friend",2
"1115","my","friend","ccomma",2
"1116","ccomma","let's","go",2
"1117","eexclamation","how","do",2
"1118","good","idea","eexclamation",2
"1119","them","down","pperiod",2
"1120","ccomma","but","my",2
"1121","but","my","friend",2
"1122","sstart","sstart","umm",2
"1123","sstart","umm","ppause",2
"1124","system","qquestion","eend",2
"1125","sstart","sstart","bumi",2
"1126","bumi","ccomma","you're",2
"1127","ccomma","you're","a",2
"1128","you're","a","mad",2
"1129","a","mad","genius",2
"1130","mad","genius","eexclamation",2
"1131","genius","eexclamation","eend",2
"1132","to","the","north",2
"1133","sstart","i'm","on",2
"1134","it","eexclamation","i'm",2
"1135","sstart","yeh","eexclamation",2
"1136","faster","eexclamation","eend",2
"1137","sstart","sstart","two",2
"1138","but","i","don't",2
"1139","i","don't","eat",2
"1140","don't","eat","meat",2
"1141","eat","meat","pperiod",2
"1142","meat","pperiod","eend",2
"1143","island","pperiod","eend",2
"1144","pperiod","i'm","the",2
"1145","sstart","we","can't",2
"1146","can't","ccomma","but",2
"1147","eexclamation","katara","eexclamation",2
"1148","my","friends","qquestion",2
"1149","friends","qquestion","eend",2
"1150","and","if","i",2
"1151","if","i","fail",2
"1152","i","fail","qquestion",2
"1153","fail","qquestion","eend",2
"1154","i","ppause","guess",2
"1155","don't","have","time",2
"1156","my","friends","back",2
"1157","sstart","i'll","do",2
"1158","want","pperiod","eend",2
"1159","eexclamation","i","want",2
"1160","i","want","my",2
"1161","sstart","come","here",2
"1162","ccomma","wait","eexclamation",2
"1163","eexclamation","flopsy","eexclamation",2
"1164","are","you","ok",2
"1165","you","ok","qquestion",2
"1166","ok","qquestion","eend",2
"1167","i","get","to",2
"1168","instead","qquestion","eend",2
"1169","sstart","that's","not",2
"1170","you","said","you",2
"1171","my","friends","if",2
"1172","supposed","to","know",2
"1173","know","his","name",2
"1174","okay","ccomma","so",2
"1175","the","challenges","pperiod",2
"1176","pperiod","i","got",2
"1177","i","got","a",2
"1178","i","had","a",2
"1179","name","eexclamation","eend",2
"1180","i","solved","the",2
"1181","a","long","time",2
"1182","you","for","your",2
"1183","your","wisdom","pperiod",2
"1184","sstart","great","ccomma",2
"1185","nice","to","meet",2
"1186","pperiod","i'll","make",2
"1187","i'll","make","sure",2
"1188","sstart","you","must",2
"1189","you","must","have",2
"1190","they","do","that",2
"1191","sstart","sure","ccomma",2
"1192","sure","ccomma","i",2
"1193","ccomma","i","got",2
"1194","i","got","it",2
"1195","got","it","pperiod",2
"1196","yeh","ccomma","yeh",2
"1197","ccomma","yeh","ccomma",2
"1198","out","of","this",2
"1199","of","this","pperiod",2
"1200","ccomma","what's","wrong",2
"1201","what's","wrong","qquestion",2
"1202","wrong","qquestion","eend",2
"1203","say","ccomma","sokka",2
"1204","it's","not","pperiod",2
"1205","pperiod","look","at",2
"1206","earth","pperiod","eend",2
"1207","clouds","are","made",2
"1208","are","made","of",2
"1209","made","of","water",2
"1210","sstart","why","would",2
"1211","qquestion","how","could",2
"1212","pperiod","it's","the",2
"1213","it's","the","avatar's",2
"1214","pperiod","but","ccomma",2
"1215","but","ccomma","i",2
"1216","how","to","do",2
"1217","to","do","my",2
"1218","do","my","job",2
"1219","can","teach","me",2
"1220","help","me","pperiod",2
"1221","how","was","that",2
"1222","thanks","ccomma","katara",2
"1223","ccomma","what","do",2
"1224","you","want","me",2
"1225","want","me","to",2
"1226","exactly","qquestion","eend",2
"1227","all","about","the",2
"1228","about","the","spirit",2
"1229","spirit","world","pperiod",2
"1230","pperiod","it's","not",2
"1231","qquestion","well","ccomma",2
"1232","uh","ccomma","i",2
"1233","must","be","the",2
"1234","my","name","is",2
"1235","is","ppause","eend",2
"1236","would","like","to",2
"1237","up","eexclamation","eend",2
"1238","uh","ppause","eend",2
"1239","just","trying","to",2
"1240","i","don't","wanna",2
"1241","hang","on","ccomma",2
"1242","i","failed","pperiod",2
"1243","failed","pperiod","eend",2
"1244","what","qquestion","no",2
"1245","ccomma","i'm","right",2
"1246","right","here","eexclamation",2
"1247","sstart","i'm","in",2
"1248","spirit","world","eexclamation",2
"1249","world","eexclamation","eend",2
"1250","ccomma","i","promise",2
"1251","i","promise","pperiod",2
"1252","qquestion","all","i",2
"1253","figure","out","what",2
"1254","i","do","that",2
"1255","ccomma","no","problem",2
"1256","right","here","pperiod",2
"1257","either","pperiod","eend",2
"1258","can","i","talk",2
"1259","qquestion","i","can't",2
"1260","do","you","qquestion",2
"1261","need","to","save",2
"1262","my","friend","and",2
"1263","friend","and","i",2
"1264","to","roku","qquestion",2
"1265","pperiod","take","me",2
"1266","take","me","to",2
"1267","roku","eexclamation","eend",2
"1268","ccomma","what","are",2
"1269","you","doing","eexclamation",2
"1270","i","don't","understand",2
"1271","don't","understand","pperiod",2
"1272","this","is","just",2
"1273","is","just","a",2
"1274","talk","to","me",2
"1275","sstart","it's","a",2
"1276","i'll","be","able",2
"1277","able","to","speak",2
"1278","i","can't","wait",2
"1279","the","spirit","of",2
"1280","understand","pperiod","you're",2
"1281","pperiod","when","i",2
"1282","ccomma","i","did",2
"1283","something","else","pperiod",2
"1284","else","pperiod","eend",2
"1285","and","i","think",2
"1286","a","way","to",2
"1287","nation","pperiod","eend",2
"1288","to","the","fire",2
"1289","the","fire","temple",2
"1290","thank","you","ccomma",2
"1291","eexclamation","we've","got",2
"1292","yeah","ccomma","but",2
"1293","but","there's","just",2
"1294","sstart","we","made",2
"1295","we","made","it",2
"1296","to","eexclamation","eend",2
"1297","sstart","you","did",2
"1298","flying","pperiod","eend",2
"1299","run","eexclamation","eend",2
"1300","follow","me","eexclamation",2
"1301","sstart","sstart","nope",2
"1302","you","do","qquestion",2
"1303","knew","i","was",2
"1304","coming","qquestion","eend",2
"1305","sstart","why","won't",2
"1306","i'm","sorry","i",2
"1307","wait","ccomma","how",2
"1308","work","pperiod","eend",2
"1309","in","the","last",2
"1310","why","isn't","anything",2
"1311","isn't","anything","happening",2
"1312","anything","happening","qquestion",2
"1313","happening","qquestion","eend",2
"1314","sstart","is","it",2
"1315","sstart","what","does",2
"1316","years","ago","pperiod",2
"1317","to","do","with",2
"1318","i","haven't","even",2
"1319","haven't","even","started",2
"1320","pperiod","what","if",2
"1321","pperiod","i'm","supposed",2
"1322","to","master","all",2
"1323","do","eexclamation","qquestion",2
"1324","waterbending","pperiod","eend",2
"1325","like","this","qquestion",2
"1326","on","your","own",2
"1327","your","own","pperiod",2
"1328","great","teacher","pperiod",2
"1329","well","ccomma","don't",2
"1330","i","got","the",2
"1331","the","hang","of",2
"1332","sorry","pperiod","i'm",2
"1333","pperiod","i'm","sure",2
"1334","we","can","find",2
"1335","two","copper","pieces",2
"1336","pperiod","i","couldn't",2
"1337","sstart","sure","eexclamation",2
"1338","you","get","a",2
"1339","i","know","how",2
"1340","to","deal","with",2
"1341","with","these","guys",2
"1342","sstart","what","was",2
"1343","what","was","that",2
"1344","ccomma","well","ccomma",2
"1345","off","pperiod","eend",2
"1346","hang","on","eexclamation",2
"1347","on","eexclamation","eend",2
"1348","sstart","no","way",2
"1349","no","way","pperiod",2
"1350","haha","eexclamation","good",2
"1351","eexclamation","good","one",2
"1352","good","one","ccomma",2
"1353","one","ccomma","katara",2
"1354","there","pperiod","see",2
"1355","wrong","pperiod","eend",2
"1356","it","isn't","pperiod",2
"1357","you","did","the",2
"1358","oh","ccomma","no",2
"1359","sstart","i","knew",2
"1360","that's","okay","ccomma",2
"1361","sstart","sstart","sokka's",2
"1362","he","doesn't","have",2
"1363","handed","eexclamation","eend",2
"1364","name","pperiod","eend",2
"1365","you","guys","have",2
"1366","own","pperiod","eend",2
"1367","sstart","he's","not",2
"1368","way","of","life",2
"1369","we","do","qquestion",2
"1370","what","about","me",2
"1371","about","me","qquestion",2
"1372","look","ccomma","there's",2
"1373","ppause","i","bet",2
"1374","dam","pperiod","eend",2
"1375","to","the","dam",2
"1376","i'm","not","gonna",2
"1377","only","chance","pperiod",2
"1378","were","going","to",2
"1379","going","to","the",2
"1380","okay","ccomma","i",2
"1381","what","happened","to",2
"1382","happened","to","the",2
"1383","harsh","words","won't",2
"1384","words","won't","solve",2
"1385","won't","solve","problems",2
"1386","solve","problems","ccomma",2
"1387","problems","ccomma","action",2
"1388","ccomma","action","will",2
"1389","pperiod","why","don't",2
"1390","why","don't","you",2
"1391","you","see","that",2
"1392","see","that","qquestion",2
"1393","for","the","avatar",2
"1394","these","people","have",2
"1395","100","years","pperiod",2
"1396","pperiod","but","when",2
"1397","yip","ccomma","yip",2
"1398","ccomma","yip","eexclamation",2
"1399","sstart","look","pperiod",2
"1400","is","the","only",2
"1401","any","ideas","qquestion",2
"1402","ideas","qquestion","eend",2
"1403","enough","eexclamation","i",2
"1404","i","thought","i",2
"1405","i","could","help",2
"1406","get","along","ccomma",2
"1407","along","ccomma","but",2
"1408","sstart","we","should",2
"1409","we","should","split",2
"1410","should","split","up",2
"1411","ccomma","you","go",2
"1412","you","go","with",2
"1413","go","with","the",2
"1414","see","if","you",2
"1415","if","you","can",2
"1416","much","pperiod","eend",2
"1417","nice","to","be",2
"1418","it's","okay","ccomma",2
"1419","we","can","eat",2
"1420","sstart","sstart","nah",2
"1421","wish","i","could",2
"1422","could","help","these",2
"1423","help","these","people",2
"1424","but","it","just",2
"1425","of","the","canyon",2
"1426","i","need","your",2
"1427","as","soon","as",2
"1428","figure","out","a",2
"1429","out","a","way",2
"1430","to","say","it",2
"1431","will","eexclamation","eend",2
"1432","is","that","ppause",2
"1433","eexclamation","you","guys",2
"1434","you","are","all",2
"1435","do","what","i",2
"1436","do","eexclamation","eend",2
"1437","no","eexclamation","i",2
"1438","them","pperiod","i",2
"1439","i","was","there",2
"1440","you're","talking","about",2
"1441","to","be","a",2
"1442","eexclamation","pperiod","the",2
"1443","from","the","legend",2
